item_topic,source_topic,age_segment,dt,visits
Путешествия,Россия,41-45,2019-09-24 18:58:00,5
Путешествия,Россия,41-45,2019-09-24 18:59:00,8
Путешествия,Россия,41-45,2019-09-24 19:00:00,2
Путешествия,Россия,45+,2019-09-24 18:31:00,2
Путешествия,Россия,45+,2019-09-24 18:54:00,2
Путешествия,Россия,45+,2019-09-24 18:55:00,2
Путешествия,Россия,45+,2019-09-24 18:56:00,4
Путешествия,Россия,45+,2019-09-24 18:57:00,3
Путешествия,Россия,45+,2019-09-24 18:58:00,4
Путешествия,Россия,45+,2019-09-24 18:59:00,5
Путешествия,Россия,45+,2019-09-24 19:00:00,1
Путешествия,Сад и дача,18-25,2019-09-24 18:29:00,2
Путешествия,Сад и дача,18-25,2019-09-24 18:30:00,2
Путешествия,Сад и дача,18-25,2019-09-24 18:31:00,2
Путешествия,Сад и дача,18-25,2019-09-24 18:32:00,1
Путешествия,Сад и дача,18-25,2019-09-24 18:33:00,4
Путешествия,Сад и дача,18-25,2019-09-24 18:53:00,2
Путешествия,Сад и дача,18-25,2019-09-24 18:54:00,14
Путешествия,Сад и дача,18-25,2019-09-24 18:55:00,23
Путешествия,Сад и дача,18-25,2019-09-24 18:56:00,41
Путешествия,Сад и дача,18-25,2019-09-24 18:57:00,56
Путешествия,Сад и дача,18-25,2019-09-24 18:58:00,48
Путешествия,Сад и дача,18-25,2019-09-24 18:59:00,41
Путешествия,Сад и дача,18-25,2019-09-24 19:00:00,24
Путешествия,Сад и дача,26-30,2019-09-24 18:54:00,2
Путешествия,Сад и дача,26-30,2019-09-24 18:55:00,8
Путешествия,Сад и дача,26-30,2019-09-24 18:56:00,12
Путешествия,Сад и дача,26-30,2019-09-24 18:57:00,16
Путешествия,Сад и дача,26-30,2019-09-24 18:58:00,17
Путешествия,Сад и дача,26-30,2019-09-24 18:59:00,18
Путешествия,Сад и дача,26-30,2019-09-24 19:00:00,9
Путешествия,Сад и дача,31-35,2019-09-24 18:31:00,2
Путешествия,Сад и дача,31-35,2019-09-24 18:32:00,1
Путешествия,Сад и дача,31-35,2019-09-24 18:35:00,1
Путешествия,Сад и дача,31-35,2019-09-24 18:54:00,2
Путешествия,Сад и дача,31-35,2019-09-24 18:55:00,4
Путешествия,Сад и дача,31-35,2019-09-24 18:56:00,17
Путешествия,Сад и дача,31-35,2019-09-24 18:57:00,7
Путешествия,Сад и дача,31-35,2019-09-24 18:58:00,13
Путешествия,Сад и дача,31-35,2019-09-24 18:59:00,11
Путешествия,Сад и дача,31-35,2019-09-24 19:00:00,5
Путешествия,Сад и дача,36-40,2019-09-24 18:53:00,1
Путешествия,Сад и дача,36-40,2019-09-24 18:54:00,2
Путешествия,Сад и дача,36-40,2019-09-24 18:55:00,7
Путешествия,Сад и дача,36-40,2019-09-24 18:56:00,7
Путешествия,Сад и дача,36-40,2019-09-24 18:57:00,9
Путешествия,Сад и дача,36-40,2019-09-24 18:58:00,12
Путешествия,Сад и дача,36-40,2019-09-24 18:59:00,8
Путешествия,Сад и дача,36-40,2019-09-24 19:00:00,3
Путешествия,Сад и дача,41-45,2019-09-24 18:28:00,1
Путешествия,Сад и дача,41-45,2019-09-24 18:30:00,1
Путешествия,Сад и дача,41-45,2019-09-24 18:31:00,1
Путешествия,Сад и дача,41-45,2019-09-24 18:33:00,1
Путешествия,Сад и дача,41-45,2019-09-24 18:53:00,1
Путешествия,Сад и дача,41-45,2019-09-24 18:54:00,1
Путешествия,Сад и дача,41-45,2019-09-24 18:55:00,3
Путешествия,Сад и дача,41-45,2019-09-24 18:56:00,7
Путешествия,Сад и дача,41-45,2019-09-24 18:57:00,5
Путешествия,Сад и дача,41-45,2019-09-24 18:58:00,5
Путешествия,Сад и дача,41-45,2019-09-24 18:59:00,3
Путешествия,Сад и дача,41-45,2019-09-24 19:00:00,1
Путешествия,Сад и дача,45+,2019-09-24 18:54:00,2
Путешествия,Сад и дача,45+,2019-09-24 18:55:00,3
Путешествия,Сад и дача,45+,2019-09-24 18:56:00,1
Путешествия,Сад и дача,45+,2019-09-24 18:57:00,3
Путешествия,Сад и дача,45+,2019-09-24 18:58:00,3
Путешествия,Сад и дача,45+,2019-09-24 18:59:00,3
Путешествия,Сделай сам,18-25,2019-09-24 18:29:00,1
Путешествия,Сделай сам,18-25,2019-09-24 18:30:00,1
Путешествия,Сделай сам,18-25,2019-09-24 18:31:00,1
Путешествия,Сделай сам,18-25,2019-09-24 18:32:00,1
Путешествия,Сделай сам,18-25,2019-09-24 18:52:00,2
Путешествия,Сделай сам,18-25,2019-09-24 18:54:00,3
Путешествия,Сделай сам,18-25,2019-09-24 18:55:00,6
Путешествия,Сделай сам,18-25,2019-09-24 18:56:00,14
Путешествия,Сделай сам,18-25,2019-09-24 18:57:00,13
Путешествия,Сделай сам,18-25,2019-09-24 18:58:00,15
Путешествия,Сделай сам,18-25,2019-09-24 18:59:00,6
Путешествия,Сделай сам,18-25,2019-09-24 19:00:00,3
Путешествия,Сделай сам,26-30,2019-09-24 18:54:00,3
Путешествия,Сделай сам,26-30,2019-09-24 18:55:00,4
Путешествия,Сделай сам,26-30,2019-09-24 18:56:00,6
Путешествия,Сделай сам,26-30,2019-09-24 18:57:00,5
Путешествия,Сделай сам,26-30,2019-09-24 18:58:00,4
Путешествия,Сделай сам,26-30,2019-09-24 18:59:00,2
Путешествия,Сделай сам,26-30,2019-09-24 19:00:00,1
Путешествия,Сделай сам,31-35,2019-09-24 18:55:00,1
Путешествия,Сделай сам,31-35,2019-09-24 18:56:00,1
Путешествия,Сделай сам,31-35,2019-09-24 18:57:00,4
Путешествия,Сделай сам,31-35,2019-09-24 18:58:00,5
Путешествия,Сделай сам,31-35,2019-09-24 18:59:00,3
Путешествия,Сделай сам,36-40,2019-09-24 18:55:00,1
Путешествия,Сделай сам,36-40,2019-09-24 18:56:00,4
Путешествия,Сделай сам,36-40,2019-09-24 18:57:00,1
Путешествия,Сделай сам,36-40,2019-09-24 18:58:00,5
Путешествия,Сделай сам,36-40,2019-09-24 19:00:00,1
Путешествия,Сделай сам,41-45,2019-09-24 18:32:00,1
Путешествия,Сделай сам,41-45,2019-09-24 18:33:00,1
Путешествия,Сделай сам,41-45,2019-09-24 18:53:00,1
Путешествия,Сделай сам,41-45,2019-09-24 18:58:00,3
Путешествия,Сделай сам,45+,2019-09-24 18:56:00,1
Путешествия,Сделай сам,45+,2019-09-24 18:57:00,1
Путешествия,Сделай сам,45+,2019-09-24 18:59:00,1
Путешествия,Сделай сам,45+,2019-09-24 19:00:00,1
Путешествия,Семейные отношения,18-25,2019-09-24 18:28:00,1
Путешествия,Семейные отношения,18-25,2019-09-24 18:30:00,4
Путешествия,Семейные отношения,18-25,2019-09-24 18:32:00,3
Путешествия,Семейные отношения,18-25,2019-09-24 18:33:00,2
Путешествия,Семейные отношения,18-25,2019-09-24 18:34:00,2
Путешествия,Семейные отношения,18-25,2019-09-24 18:52:00,2
Путешествия,Семейные отношения,18-25,2019-09-24 18:53:00,1
Путешествия,Семейные отношения,18-25,2019-09-24 18:54:00,10
Путешествия,Семейные отношения,18-25,2019-09-24 18:55:00,33
Путешествия,Семейные отношения,18-25,2019-09-24 18:56:00,38
Путешествия,Семейные отношения,18-25,2019-09-24 18:57:00,34
Путешествия,Семейные отношения,18-25,2019-09-24 18:58:00,54
Путешествия,Семейные отношения,18-25,2019-09-24 18:59:00,43
Путешествия,Семейные отношения,18-25,2019-09-24 19:00:00,21
Путешествия,Семейные отношения,26-30,2019-09-24 18:28:00,1
Путешествия,Семейные отношения,26-30,2019-09-24 18:29:00,3
Путешествия,Семейные отношения,26-30,2019-09-24 18:31:00,3
Путешествия,Семейные отношения,26-30,2019-09-24 18:32:00,1
Путешествия,Семейные отношения,26-30,2019-09-24 18:52:00,3
Путешествия,Семейные отношения,26-30,2019-09-24 18:53:00,1
Путешествия,Семейные отношения,26-30,2019-09-24 18:54:00,3
Путешествия,Семейные отношения,26-30,2019-09-24 18:55:00,11
Путешествия,Семейные отношения,26-30,2019-09-24 18:56:00,23
Путешествия,Семейные отношения,26-30,2019-09-24 18:57:00,23
Путешествия,Семейные отношения,26-30,2019-09-24 18:58:00,30
Путешествия,Семейные отношения,26-30,2019-09-24 18:59:00,20
Путешествия,Семейные отношения,26-30,2019-09-24 19:00:00,8
Путешествия,Семейные отношения,31-35,2019-09-24 18:29:00,3
Путешествия,Семейные отношения,31-35,2019-09-24 18:30:00,1
Путешествия,Семейные отношения,31-35,2019-09-24 18:31:00,1
Путешествия,Семейные отношения,31-35,2019-09-24 18:32:00,1
Путешествия,Семейные отношения,31-35,2019-09-24 18:33:00,1
Путешествия,Семейные отношения,31-35,2019-09-24 18:52:00,1
Путешествия,Семейные отношения,31-35,2019-09-24 18:53:00,1
Путешествия,Семейные отношения,31-35,2019-09-24 18:54:00,13
Путешествия,Семейные отношения,31-35,2019-09-24 18:55:00,22
Путешествия,Семейные отношения,31-35,2019-09-24 18:56:00,21
Путешествия,Семейные отношения,31-35,2019-09-24 18:57:00,36
Путешествия,Семейные отношения,31-35,2019-09-24 18:58:00,33
Путешествия,Семейные отношения,31-35,2019-09-24 18:59:00,17
Путешествия,Семейные отношения,31-35,2019-09-24 19:00:00,9
Путешествия,Семейные отношения,36-40,2019-09-24 18:28:00,1
Путешествия,Семейные отношения,36-40,2019-09-24 18:29:00,2
Путешествия,Семейные отношения,36-40,2019-09-24 18:30:00,2
Путешествия,Семейные отношения,36-40,2019-09-24 18:31:00,1
Путешествия,Семейные отношения,36-40,2019-09-24 18:33:00,1
Путешествия,Семейные отношения,36-40,2019-09-24 18:53:00,1
Путешествия,Семейные отношения,36-40,2019-09-24 18:54:00,7
Путешествия,Семейные отношения,36-40,2019-09-24 18:55:00,13
Путешествия,Семейные отношения,36-40,2019-09-24 18:56:00,25
Путешествия,Семейные отношения,36-40,2019-09-24 18:57:00,21
Путешествия,Семейные отношения,36-40,2019-09-24 18:58:00,24
Путешествия,Семейные отношения,36-40,2019-09-24 18:59:00,10
Путешествия,Семейные отношения,36-40,2019-09-24 19:00:00,4
Путешествия,Семейные отношения,41-45,2019-09-24 18:33:00,1
Путешествия,Семейные отношения,41-45,2019-09-24 18:54:00,3
Путешествия,Семейные отношения,41-45,2019-09-24 18:55:00,1
Путешествия,Семейные отношения,41-45,2019-09-24 18:56:00,9
Путешествия,Семейные отношения,41-45,2019-09-24 18:57:00,5
Путешествия,Семейные отношения,41-45,2019-09-24 18:58:00,7
Путешествия,Семейные отношения,41-45,2019-09-24 18:59:00,7
Путешествия,Семейные отношения,41-45,2019-09-24 19:00:00,1
Путешествия,Семейные отношения,45+,2019-09-24 18:28:00,1
Путешествия,Семейные отношения,45+,2019-09-24 18:30:00,1
Путешествия,Семейные отношения,45+,2019-09-24 18:54:00,3
Путешествия,Семейные отношения,45+,2019-09-24 18:55:00,3
